x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
3.765638172626495361e-02,-4.344951248168945312e+01,4.617142968750000000e+04,4.617144531250000000e+04,-4.311074295089587594e+01,4.596475065384812478e+04,4.596477087081572245e+04
3.794829174876213074e-02,-4.342258834838867188e+01,4.577600000000000000e+04,4.577602343750000000e+04,-4.308069880170086918e+01,4.556945613412788953e+04,4.556947649805531546e+04
3.824020177125930786e-02,-4.336975860595703125e+01,4.535326562500000000e+04,4.535328906250000000e+04,-4.304744756040707898e+01,4.514693021537220920e+04,4.514695073816647346e+04
3.853211179375648499e-02,-4.329090118408203125e+01,4.490330468750000000e+04,4.490332421875000000e+04,-4.294711472999035351e+01,4.469737989333060250e+04,4.469740052601916977e+04
3.882402181625366211e-02,-4.318618392944335938e+01,4.442651953125000000e+04,4.442653906250000000e+04,-4.284412018979504921e+01,4.422110999507446104e+04,4.422113075007365114e+04
3.911592811346054077e-02,-4.305570220947265625e+01,4.392324218750000000e+04,4.392326171875000000e+04,-4.270109983963517664e+01,4.371839867013561889e+04,4.371841952386709454e+04
3.940783813595771790e-02,-4.289939117431640625e+01,4.339360546875000000e+04,4.339362500000000000e+04,-4.256751326090209631e+01,4.318954564641640900e+04,4.318956662363112991e+04
3.969974815845489502e-02,-4.271743774414062500e+01,4.283803515625000000e+04,4.283805468750000000e+04,-4.238903553237437904e+01,4.263486119762413000e+04,4.263488226993254648e+04
3.999165818095207214e-02,-4.251000595092773438e+01,4.225691015625000000e+04,4.225692968750000000e+04,-4.217614720998523836e+01,4.205468102586956229e+04,4.205470217484635941e+04
4.028356820344924927e-02,-4.227707672119140625e+01,4.165044531250000000e+04,4.165046484375000000e+04,-4.196519708704951057e+01,4.144935900143493927e+04,4.144938024515688448e+04
4.057547822594642639e-02,-4.201887512207031250e+01,4.101907812500000000e+04,4.101909765625000000e+04,-4.168999859037166544e+01,4.081922256190508779e+04,4.081924385157475626e+04
4.086738824844360352e-02,-4.173560333251953125e+01,4.036323828125000000e+04,4.036325781250000000e+04,-4.140491767149782021e+01,4.016469617421835574e+04,4.016471751593029330e+04
4.115929827094078064e-02,-4.142731094360351562e+01,3.968319921875000000e+04,3.968321875000000000e+04,-4.109850977995793642e+01,3.948614263293379190e+04,3.948616402128595655e+04
4.145120829343795776e-02,-4.109424209594726562e+01,3.897942968750000000e+04,3.897944921875000000e+04,-4.076719097106603584e+01,3.878398201542198512e+04,3.878400344132147438e+04
